Series Name,Series Code,Country Name,Country Code,Year,Value
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2020,2.39290685689897
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,2020,1.12047507698215
Population growth (annual %),SP.POP.GROW,Low income,LIC,2020,2.83335690522133
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2020,1.34923040716142
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2020,1.8265650487491
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2020,1.75398933414753
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,1.74889177292591
Population growth (annual %),SP.POP.GROW,Middle income,MIC,2020,0.955116865970353
Population growth (annual %),SP.POP.GROW,North America,NAC,2020,0.477755736563311
Population growth (annual %),SP.POP.GROW,OECD members,OED,2020,0.377835338214323
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2020,1.0966115325234
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,2020,1.04048475391698
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,2020,0.188955928303597
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2020,2.67116196637692
Population growth (annual %),SP.POP.GROW,Small states,SST,2020,0.920713681116119
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2020,0.970749727379122
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2020,0.970749727379122
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2020,2.57341526368873
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2020,2.55803335029237
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2020,2.57341526368873
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,2020,0.536733852008647
Population growth (annual %),SP.POP.GROW,World,WLD,2020,0.981789958072561
Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,Chad,TCD,2020,13.9334962352564
Population growth (annual %),SP.POP.GROW,Albania,ALB,2021,-1.54312080996395
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,2021,-1.0829920166826
Population growth (annual %),SP.POP.GROW,Andorra,AND,2021,1.26362889534188
Population growth (annual %),SP.POP.GROW,Angola,AGO,2021,3.18132259995095
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,2021,0.546161676855974
Population growth (annual %),SP.POP.GROW,Argentina,ARG,2021,0.265879395046274
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2021,-0.82021108315363
Population growth (annual %),SP.POP.GROW,Austria,AUT,2021,0.435671684056384
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2021,0.441197735816311
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2021,0.128749531818761
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2021,2.16102845934147
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2021,0.814977993693211
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2021,0.159263661079578
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2021,-0.82823272086807
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2021,0.411601996532257
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2021,1.1534704907648
Population growth (annual %),SP.POP.GROW,Benin,BEN,2021,2.59230167510348
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,2021,0.412307799470137
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2021,0.703488233671584
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,2021,1.01931284088344
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,2021,-1.66384860150923
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2021,1.49130106425067
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2021,0.425360907216456
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,2021,1.79872484022046
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2021,0.96027430523198
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,2021,-0.664652622488209
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2021,2.37649218888363
Population growth (annual %),SP.POP.GROW,Burundi,BDI,2021,2.72425539520386
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,2021,0.38203217521266
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2021,1.47677836241244
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2021,2.65496076580698
Population growth (annual %),SP.POP.GROW,Canada,CAN,2021,0.553902422386893
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2021,2.05206347593734
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2021,1.68608971248183
Population growth (annual %),SP.POP.GROW,Chad,TCD,2021,3.44423869357111
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,2021,0.30392604241618
Population growth (annual %),SP.POP.GROW,Chile,CHL,2021,0.441498091207504
Population growth (annual %),SP.POP.GROW,China,CHN,2021,0.0892522000412526
Population growth (annual %),SP.POP.GROW,Colombia,COL,2021,1.09642825395961
Population growth (annual %),SP.POP.GROW,Comoros,COM,2021,1.97631988078353
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,2021,3.23790848096045
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2021,2.39414288318435
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,2021,0.508564932290693
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2021,2.47398737434864
Population growth (annual %),SP.POP.GROW,Croatia,HRV,2021,-0.904000889163613
Population growth (annual %),SP.POP.GROW,Cuba,CUB,2021,-0.486006262271645
Population growth (annual %),SP.POP.GROW,Curacao,CUW,2021,-0.991508623687595
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,2021,1.1499785451605
Population growth (annual %),SP.POP.GROW,Czechia,CZE,2021,-1.81187141002542
Population growth (annual %),SP.POP.GROW,Denmark,DNK,2021,0.433414489409722
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,2021,1.44268944208775
Population growth (annual %),SP.POP.GROW,Dominica,DMA,2021,-0.550548598917183
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,2021,1.04082961778304
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,2021,0.774314023514489
Population growth (annual %),SP.POP.GROW,"Egypt, Arab Rep.",EGY,2021,1.4908053906311
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,2021,0.338002420196154
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,2021,2.43551071649529
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,2021,1.77411588481268
Population growth (annual %),SP.POP.GROW,Estonia,EST,2021,0.105996956310127
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2021,2.67249538803955
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,2021,1.38107824235297
Population growth (annual %),SP.POP.GROW,Fiji,FJI,2021,0.190863715994045
Population growth (annual %),SP.POP.GROW,Finland,FIN,2021,0.207288594407348
Population growth (annual %),SP.POP.GROW,France,FRA,2021,0.356902332389048
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,2021,0.208586464560115
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2021,2.30612435799096
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,2021,2.36774778418782
Population growth (annual %),SP.POP.GROW,Georgia,GEO,2021,-0.379636607027231
Population growth (annual %),SP.POP.GROW,Germany,DEU,2021,0.0423270572552137
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2021,1.95904584379494
Population growth (annual %),SP.POP.GROW,Gibraltar,GIB,2021,1.87597072209458
Population growth (annual %),SP.POP.GROW,Greece,GRC,2021,-1.21680248998544
Population growth (annual %),SP.POP.GROW,Greenland,GRL,2021,0.506106194434674
Population growth (annual %),SP.POP.GROW,Grenada,GRD,2021,0.297817230024271
Population growth (annual %),SP.POP.GROW,Guam,GUM,2021,0.964756108149453
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2021,1.3807587059317
Population growth (annual %),SP.POP.GROW,Guinea,GIN,2021,2.50610419423246
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2021,2.23903878745423
Population growth (annual %),SP.POP.GROW,Guyana,GUY,2021,0.985982406099209
Population growth (annual %),SP.POP.GROW,Haiti,HTI,2021,1.15604339382525
Population growth (annual %),SP.POP.GROW,Honduras,HND,2021,1.66825063176954
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,2021,-0.91177674914823
Population growth (annual %),SP.POP.GROW,Hungary,HUN,2021,-0.409163639262836
Population growth (annual %),SP.POP.GROW,Iceland,ISL,2021,1.6393166402584
Population growth (annual %),SP.POP.GROW,India,IND,2021,0.822648220128724
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,2021,0.704601321926319
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,2021,0.831029236943935
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,2021,2.24127347113109
Population growth (annual %),SP.POP.GROW,Ireland,IRL,2021,1.39579966615221
Population growth (annual %),SP.POP.GROW,Isle of Man,IMN,2021,0.0499494569462143
Population growth (annual %),SP.POP.GROW,Israel,ISR,2021,1.68190551747412
Population growth (annual %),SP.POP.GROW,Italy,ITA,2021,-0.515599998844444
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,2021,0.244971341124232
Population growth (annual %),SP.POP.GROW,Japan,JPN,2021,-0.459952415807642
Population growth (annual %),SP.POP.GROW,Jordan,JOR,2021,1.83419162693059
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,2021,1.33325722721198
Population growth (annual %),SP.POP.GROW,Kenya,KEN,2021,1.90040858948898
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,2021,1.79039347594032
Population growth (annual %),SP.POP.GROW,"Korea, Dem. People's Rep.",PRK,2021,0.36747843663433
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,2021,-0.128757315474928
Population growth (annual %),SP.POP.GROW,Kosovo,XKX,2021,-0.227725943787301
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,2021,-0.899478872255975
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,2021,1.83581016918265
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,2021,1.44141640887407
Population growth (annual %),SP.POP.GROW,Latvia,LVA,2021,-0.843294678005026
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,2021,0.275364167930295
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,2021,1.14804266920884
Population growth (annual %),SP.POP.GROW,Liberia,LBR,2021,2.11098738475006
Population growth (annual %),SP.POP.GROW,Libya,LBY,2021,1.26619979488109
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,2021,0.719750043098349
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,2021,-0.070798680741267
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,2021,1.51834936706612
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2021,-0.424008238139362
Population growth (annual %),SP.POP.GROW,North Macedonia,MKD,2021,-1.02945804668594
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,2021,2.51537360931706
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2021,2.59415828794597
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2021,1.15251304394292
Population growth (annual %),SP.POP.GROW,Maldives,MDV,2021,2.75700187362712
Population growth (annual %),SP.POP.GROW,Mali,MLI,2021,3.06035796580474
Population growth (annual %),SP.POP.GROW,Malta,MLT,2021,0.51468710034629
Population growth (annual %),SP.POP.GROW,Marshall Islands,MHL,2021,-3.18559640580083
Population growth (annual %),SP.POP.GROW,Mauritania,MRT,2021,2.88703345850902
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,2021,0.0252729878913446
Population growth (annual %),SP.POP.GROW,Mexico,MEX,2021,0.66740537533078
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,2021,0.636292251926478
Population growth (annual %),SP.POP.GROW,Moldova,MDA,2021,-1.50342952349937
Population growth (annual %),SP.POP.GROW,Monaco,MCO,2021,1.24582098923186
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,2021,1.684959051396
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,2021,-0.245597310506825
Population growth (annual %),SP.POP.GROW,Morocco,MAR,2021,1.00691847923959
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2021,2.9577768101764
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,2021,0.696558038955431
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2021,2.95314556354467
Population growth (annual %),SP.POP.GROW,Nauru,NRU,2021,0.565263581170869
Population growth (annual %),SP.POP.GROW,Nepal,NPL,2021,1.74002411752275
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,2021,0.523490508168757
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2021,0.364601116942216
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,2021,0.240228529431089
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,2021,1.20325375827905
Population growth (annual %),SP.POP.GROW,Niger,NER,2021,3.25425239869281
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2021,2.09618685225463
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,2021,-1.16183177026859
Population growth (annual %),SP.POP.GROW,Norway,NOR,2021,0.534772281874925
Population growth (annual %),SP.POP.GROW,Oman,OMN,2021,-0.489266037731458
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2021,1.8867779716011
Population growth (annual %),SP.POP.GROW,Palau,PLW,2021,-0.0505973306648282
Population growth (annual %),SP.POP.GROW,Panama,PAN,2021,1.20723809203153
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,2021,1.98860312209741
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,2021,1.21078357917422
Population growth (annual %),SP.POP.GROW,Peru,PER,2021,0.961612354333265
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2021,0.905660310915421
Population growth (annual %),SP.POP.GROW,Poland,POL,2021,-1.4341408496549
Population growth (annual %),SP.POP.GROW,Portugal,PRT,2021,0.626850165433157
Population growth (annual %),SP.POP.GROW,Puerto Rico (US),PRI,2021,-0.576961615031384
Population growth (annual %),SP.POP.GROW,Romania,ROU,2021,-0.746036478523061
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,2021,-0.343724409889771
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,2021,2.1909353521865
Population growth (annual %),SP.POP.GROW,Samoa,WSM,2021,0.862068229419543
Population growth (annual %),SP.POP.GROW,San Marino,SMR,2021,-1.50099888558244
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,2021,2.06017354745306
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,2021,-2.46456261487283
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2021,2.53848919398481
Population growth (annual %),SP.POP.GROW,Serbia,SRB,2021,-0.943688169512831
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,2021,0.805183391179401
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2021,2.27463021517533
Population growth (annual %),SP.POP.GROW,Singapore,SGP,2021,-4.17033630017526
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,2021,1.36356391629724
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,2021,-0.212358807611049
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,2021,0.268851969969908
Population growth (annual %),SP.POP.GROW,Solomon Islands,SLB,2021,2.40116798691356
Population growth (annual %),SP.POP.GROW,"Somalia, Fed. Rep.",SOM,2021,3.65720037777736
Population growth (annual %),SP.POP.GROW,South Africa,ZAF,2021,1.54055743832642
Population growth (annual %),SP.POP.GROW,South Sudan,SSD,2021,1.55179411079181
Population growth (annual %),SP.POP.GROW,Spain,ESP,2021,0.178046695121711
Population growth (annual %),SP.POP.GROW,Sri Lanka,LKA,2021,1.07544995696428
Population growth (annual %),SP.POP.GROW,St. Kitts and Nevis,KNA,2021,-0.228551998925832
Population growth (annual %),SP.POP.GROW,St. Lucia,LCA,2021,0.152478363043745
Population growth (annual %),SP.POP.GROW,St. Martin (French part),MAF,2021,-5.91294053455205
Population growth (annual %),SP.POP.GROW,St. Vincent and the Grenadines,VCT,2021,-0.663868269423874
Population growth (annual %),SP.POP.GROW,Sudan,SDN,2021,2.6941220236505
Population growth (annual %),SP.POP.GROW,Suriname,SUR,2021,0.907003624018977
Population growth (annual %),SP.POP.GROW,Eswatini,SWZ,2021,1.15567266949473
Population growth (annual %),SP.POP.GROW,Sweden,SWE,2021,0.600591532839468
Population growth (annual %),SP.POP.GROW,Switzerland,CHE,2021,0.765501039496593
Population growth (annual %),SP.POP.GROW,Syrian Arab Republic,SYR,2021,2.71541292038855
Population growth (annual %),SP.POP.GROW,Tajikistan,TJK,2021,2.20738922074721
Population growth (annual %),SP.POP.GROW,Tanzania,TZA,2021,3.00113934816488
Population growth (annual %),SP.POP.GROW,Thailand,THA,2021,0.119758274714782
Population growth (annual %),SP.POP.GROW,Timor-Leste,TLS,2021,1.80006893139932
Population growth (annual %),SP.POP.GROW,Togo,TGO,2021,2.37825002957617
Population growth (annual %),SP.POP.GROW,Tonga,TON,2021,-0.202657341819835
Population growth (annual %),SP.POP.GROW,Trinidad and Tobago,TTO,2021,0.0609300519200696
Population growth (annual %),SP.POP.GROW,Tunisia,TUN,2021,0.620790374510459
Population growth (annual %),SP.POP.GROW,Turkiye,TUR,2021,0.910444902564511
Population growth (annual %),SP.POP.GROW,Turkmenistan,TKM,2021,2.02444537373143
Population growth (annual %),SP.POP.GROW,Turks and Caicos Islands,TCA,2021,1.91238576461203
Population growth (annual %),SP.POP.GROW,Tuvalu,TUV,2021,-1.99103357602457
Population growth (annual %),SP.POP.GROW,Uganda,UGA,2021,3.21773661761443
Population growth (annual %),SP.POP.GROW,Ukraine,UKR,2021,-0.857231073467664
Population growth (annual %),SP.POP.GROW,United Arab Emirates,ARE,2021,1.83513009029147
Population growth (annual %),SP.POP.GROW,United Kingdom,GBR,2021,0.358937930235741
Population growth (annual %),SP.POP.GROW,United States,USA,2021,0.157317408951545
Population growth (annual %),SP.POP.GROW,Uruguay,URY,2021,-0.0668956092956434
Population growth (annual %),SP.POP.GROW,Uzbekistan,UZB,2021,1.9382099918182
Population growth (annual %),SP.POP.GROW,Vanuatu,VUT,2021,2.31850921412366
Population growth (annual %),SP.POP.GROW,"Venezuela, RB",VEN,2021,-0.727752243229035
Population growth (annual %),SP.POP.GROW,Viet Nam,VNM,2021,0.868883560805873
Population growth (annual %),SP.POP.GROW,Virgin Islands (U.S.),VIR,2021,-0.395928119020198
Population growth (annual %),SP.POP.GROW,West Bank and Gaza,PSE,2021,2.45703865277568
Population growth (annual %),SP.POP.GROW,"Yemen, Rep.",YEM,2021,2.74426152997255
Population growth (annual %),SP.POP.GROW,Zambia,ZMB,2021,2.81534240626742
Population growth (annual %),SP.POP.GROW,Zimbabwe,ZWE,2021,1.72601114303872
Population growth (annual %),SP.POP.GROW,Australia,AUS,2021,0.14089508329287
Population growth (annual %),SP.POP.GROW,Armenia,ARM,2021,0.0270096898904032
Population growth (annual %),SP.POP.GROW,Afghanistan,AFG,2021,2.35609779179185
Population growth (annual %),SP.POP.GROW,Algeria,DZA,2021,1.61936460233826
Population growth (annual %),SP.POP.GROW,Africa Eastern and Southern,AFE,2021,2.6494391643563
Population growth (annual %),SP.POP.GROW,Africa Western and Central,AFW,2021,2.3638289749527
Population growth (annual %),SP.POP.GROW,Arab World,ARB,2021,1.51437547360799
Population growth (annual %),SP.POP.GROW,Caribbean small states,CSS,2021,0.444484009630739
Population growth (annual %),SP.POP.GROW,Central Europe and the Baltics,CEB,2021,-1.00291129900562
Population growth (annual %),SP.POP.GROW,Early-demographic dividend,EAR,2021,1.0537443092784
Population growth (annual %),SP.POP.GROW,East Asia & Pacific,EAS,2021,0.240142918855769
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (excluding high income),EAP,2021,0.314672689212406
Population growth (annual %),SP.POP.GROW,East Asia & Pacific (IDA & IBRD countries),TEA,2021,0.31401226881642
Population growth (annual %),SP.POP.GROW,Euro area,EMU,2021,0.0636851427298447
Population growth (annual %),SP.POP.GROW,Europe & Central Asia,ECS,2021,0.0775516646824869
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (excluding high income),ECA,2021,0.603916502040543
Population growth (annual %),SP.POP.GROW,Europe & Central Asia (IDA & IBRD countries),TEC,2021,0.0566125487591527
Population growth (annual %),SP.POP.GROW,European Union,EUU,2021,-0.14412771789192
Population growth (annual %),SP.POP.GROW,Fragile and conflict affected situations,FCS,2021,2.18776192904849
Population growth (annual %),SP.POP.GROW,Heavily indebted poor countries (HIPC),HPC,2021,2.69837604262292
Population growth (annual %),SP.POP.GROW,High income,HIC,2021,-0.119081011909814
Population growth (annual %),SP.POP.GROW,IBRD only,IBD,2021,0.55022908934187
Population growth (annual %),SP.POP.GROW,IDA & IBRD total,IBT,2021,0.987844191672511
Population growth (annual %),SP.POP.GROW,IDA blend,IDB,2021,2.01581444092209
Population growth (annual %),SP.POP.GROW,IDA only,IDX,2021,2.25619435678086
Population growth (annual %),SP.POP.GROW,IDA total,IDA,2021,2.17204922002576
Population growth (annual %),SP.POP.GROW,Late-demographic dividend,LTE,2021,0.171481787027968
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean,LCN,2021,0.577399780950531
Population growth (annual %),SP.POP.GROW,Latin America & Caribbean (excluding high income),LAC,2021,0.65393428465421
Population growth (annual %),SP.POP.GROW,Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,0.603142566290651
Population growth (annual %),SP.POP.GROW,Least developed countries: UN classification,LDC,2021,2.32945622793798
Population growth (annual %),SP.POP.GROW,Low & middle income,LMY,2021,1.01496193581433
Population growth (annual %),SP.POP.GROW,Low income,LIC,2021,2.71561996822971
Population growth (annual %),SP.POP.GROW,Lower middle income,LMC,2021,1.26684336472418
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,1.46633720086535
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,1.70753659078455
Population growth (annual %),SP.POP.GROW,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,1.7022820773622
Population growth (annual %),SP.POP.GROW,Middle income,MIC,2021,0.84767962914538
Population growth (annual %),SP.POP.GROW,North America,NAC,2021,0.198231862530836
Population growth (annual %),SP.POP.GROW,OECD members,OED,2021,0.180575896167617
Population growth (annual %),SP.POP.GROW,Other small states,OSS,2021,0.998084267144432
Population growth (annual %),SP.POP.GROW,Pacific island small states,PSS,2021,1.1481035475349
Population growth (annual %),SP.POP.GROW,Post-demographic dividend,PST,2021,-0.038028730230042
Population growth (annual %),SP.POP.GROW,Pre-demographic dividend,PRE,2021,2.60305790141094
Population growth (annual %),SP.POP.GROW,Small states,SST,2021,0.891610040984682
Population growth (annual %),SP.POP.GROW,South Asia,SAS,2021,0.842298209099239
Population growth (annual %),SP.POP.GROW,South Asia (IDA & IBRD),TSA,2021,0.842298209099239
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa,SSF,2021,2.53359221017648
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (excluding high income),SSA,2021,2.5180092722059
Population growth (annual %),SP.POP.GROW,Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,2.53359221017648
Population growth (annual %),SP.POP.GROW,Upper middle income,UMC,2021,0.398949427804185
Population growth (annual %),SP.POP.GROW,World,WLD,2021,0.833796683538021
Population growth (annual %),SP.POP.GROW,Albania,ALB,2022,-1.54315667695786
Population growth (annual %),SP.POP.GROW,American Samoa,ASM,2022,-1.81008765020754
Population growth (annual %),SP.POP.GROW,Andorra,AND,2022,1.69676808598242
Population growth (annual %),SP.POP.GROW,Angola,AGO,2022,3.14302612044601
Population growth (annual %),SP.POP.GROW,Antigua and Barbuda,ATG,2022,0.530270318994476
Population growth (annual %),SP.POP.GROW,Argentina,ARG,2022,0.210808731072658
Population growth (annual %),SP.POP.GROW,Aruba,ABW,2022,-0.362774222330685
Population growth (annual %),SP.POP.GROW,Austria,AUT,2022,0.956287797076634
Population growth (annual %),SP.POP.GROW,Azerbaijan,AZE,2022,0.039507866238038
Population growth (annual %),SP.POP.GROW,"Bahamas, The",BHS,2022,0.293483989063331
Population growth (annual %),SP.POP.GROW,Bahrain,BHR,2022,1.34221960637543
Population growth (annual %),SP.POP.GROW,Bangladesh,BGD,2022,1.02423384746683
Population growth (annual %),SP.POP.GROW,Barbados,BRB,2022,0.0605883465692588
Population growth (annual %),SP.POP.GROW,Belarus,BLR,2022,-0.804228426880244
Population growth (annual %),SP.POP.GROW,Belgium,BEL,2022,0.808165350001861
Population growth (annual %),SP.POP.GROW,Belize,BLZ,2022,1.85124805102003
Population growth (annual %),SP.POP.GROW,Benin,BEN,2022,2.54740926342667
Population growth (annual %),SP.POP.GROW,Bermuda,BMU,2022,0.156108751379667
Population growth (annual %),SP.POP.GROW,Bhutan,BTN,2022,0.703183917780367
Population growth (annual %),SP.POP.GROW,Bolivia,BOL,2022,1.16425907336882
Population growth (annual %),SP.POP.GROW,Bosnia and Herzegovina,BIH,2022,-1.24363802761194
Population growth (annual %),SP.POP.GROW,Botswana,BWA,2022,1.58848021878269
Population growth (annual %),SP.POP.GROW,Brazil,BRA,2022,0.360180890872169
Population growth (annual %),SP.POP.GROW,British Virgin Islands,VGB,2022,1.33986872052852
Population growth (annual %),SP.POP.GROW,Brunei Darussalam,BRN,2022,0.804554269312164
Population growth (annual %),SP.POP.GROW,Bulgaria,BGR,2022,-0.650676134087796
Population growth (annual %),SP.POP.GROW,Burkina Faso,BFA,2022,2.30907147387783
Population growth (annual %),SP.POP.GROW,Burundi,BDI,2022,2.70585008916716
Population growth (annual %),SP.POP.GROW,Cabo Verde,CPV,2022,0.596688345869947
Population growth (annual %),SP.POP.GROW,Cambodia,KHM,2022,1.33088813106016
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2022,2.62905090961273
Population growth (annual %),SP.POP.GROW,Canada,CAN,2022,1.80390457488184
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2022,2.09324575309515
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,2022,-0.275432271573156
Population growth (annual %),SP.POP.GROW,Chad,TCD,2022,3.45668911084691
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,2022,0.283869921965387
Population growth (annual %),SP.POP.GROW,Chile,CHL,2022,0.495789591494285
Population growth (annual %),SP.POP.GROW,China,CHN,2022,-0.0130995013525784
Population growth (annual %),SP.POP.GROW,Colombia,COL,2022,1.06829295530618
Population growth (annual %),SP.POP.GROW,Comoros,COM,2022,1.93837687010445
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,2022,3.2234019442495
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2022,2.39665300284304
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,2022,0.429453043658398
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2022,2.51622934953513
Population growth (annual %),SP.POP.GROW,Croatia,HRV,2022,-0.603521952188318
Population growth (annual %),SP.POP.GROW,Cuba,CUB,2022,-0.562151275082133
Population growth (annual %),SP.POP.GROW,Curacao,CUW,2022,-0.408112025783182
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,2022,1.06174678712373
