Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
SH.H2O.SAFE.ZS,CC BY-4.0,Improved water source (% of population with access),,"Access to an improved water source refers to the percentage of the population using an improved drinking water source. The improved drinking water source includes piped water on premises (piped household water connection located inside the user’s dwelling, plot or yard), and other improved drinking water sources (public taps or standpipes, tube wells or boreholes, protected dug wells, protected springs, and rainwater collection).",WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply and Sanitation (http://www.wssinfo.org/).,Health: Disease prevention,,,Annual,,Weighted average,"The data are derived by the Joint Monitoring Programme of the World Health Organization (WHO) and United Nations Children's Fund (UNICEF) based on national censuses and nationally representative household surveys. The coverage rates for water and sanitation are based on information from service users on the facilities their households actually use rather than on information from service providers, which may include nonfunctioning systems.

WHO/UNICEF define an improved drinking-water source as one that, by nature of its construction or through active intervention, is protected from outside contamination, in particular from contamination with fecal matter. Improved water sources include piped water into dwelling, plot or yard; piped water into neighbor's plot; public tap/standpipe; tube well/borehole; protected dug well; protected spring; and rainwater.","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.

Lack of access to adequate water contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and include diarrhea, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improvement of access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity.

Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.

Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of improved drinking water include higher economic productivity, more education, and health-care savings.","Please note that the data for this indicator have not been updated since 2015.  The WHO/UNICEF Joint Monitoring Programme for Water Supply and Sanitation has introduced updated water and sanitation indicators.  For the most recent data on water access, please see the following indicators: People using safely managed drinking water services (% of population) (SH.H2O.SMDW.ZS) and People using basic drinking water services (% of population) (SH.H2O.BASW.ZS).

The data on access to an improved water source measure the percentage of the population with ready access to water for domestic purposes.

Access to drinking water from an improved source does not ensure that the water is safe or adequate, as these characteristics are not tested at the time of survey. But improved drinking water technologies are more likely than those characterized as unimproved to provide safe drinking water and to prevent contact with human excreta. While information on access to an improved water source is widely used, it is extremely subjective, and such terms as safe, improved, adequate, and reasonable may have different meanings in different countries despite official WHO definitions (see Definitions). Even in high-income countries treated water may not always be safe to drink. Access to an improved water source is equated with connection to a supply system; it does not take into account variations in the quality and cost (broadly defined) of the service.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.STA.ACSN,CC BY-4.0,Improved sanitation facilities (% of population with access),,"Access to improved sanitation facilities refers to the percentage of the population using improved sanitation facilities. Improved sanitation facilities are likely to ensure hygienic separation of human excreta from human contact. They include flush/pour flush (to piped sewer system, septic tank, pit latrine), ventilated improved pit (VIP) latrine, pit latrine with slab, and composting toilet.",WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply and Sanitation (http://www.wssinfo.org/).,Health: Disease prevention,,,Annual,,Weighted average,"Data on access to sanitation are produced by the Joint Monitoring Programme of the World Health Organization (WHO) and United Nations Children's Fund (UNICEF) based on national censuses and nationally representative household surveys. The coverage rates for water and sanitation are based on information from service users on the facilities their households actually use rather than on information from service providers, which may include nonfunctioning systems.

An improved sanitation facility is defined as one that hygienically separates human excreta from human contact. Improved sanitation facilities range from simple but protected pit latrines to flush toilets with a sewerage connection. To be effective, facilities must be correctly constructed and properly maintained.","Sanitation is fundamental to human development. Many international organizations use hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to proper sanitation is also considered to be a human right, not a privilege, for every man, woman, and child.

Sanitation generally refers to the provision of facilities and services for the safe disposal of human urine and feces. Inadequate sanitation is a major cause of disease world-wide and improving sanitation is known to have a significant beneficial impact on people's health. Improved sanitation can reduce diarrheal disease, and can significantly lessen the adverse health impacts of other disorders responsible for death and disease among millions of children. Diarrhea and worm infections weaken children and make them more susceptible to malnutrition and opportunistic infections like pneumonia, measles and malaria.

The combined effects of inadequate sanitation, unsafe water supply and poor personal hygiene are responsible for many of childhood deaths. Every year, the failure to tackle these deficits results in severe welfare losses - wasted time, reduced productivity, ill health, impaired learning, environmental degradation and lost opportunities. Fundamental behavior changes are required before the use of improved facilities and services can be integrated into daily life. Many hygiene behaviors and habits are formed in childhood and, therefore, school health and hygiene education programs are an important part of water and sanitation improvements.

Most basic sanitation technologies are not expensive to implement. However, those facing the problems of inadequate sanitation are rarely aware of either the origin of their ills, or the true costs of their deficit. As a result, in most of the developing countries those without sanitation are hard to convince of the need to invest scarce resources in sanitation facilities, or of the critical importance of changing long-held habits and unhygienic behaviors. Consequently, the people's representatives - governments and elected political leaders - rarely give sanitation or hygiene improvements the priority that is needed in order to tackle the massive sanitation deficit faced by the developing world.

Children bear the brunt of sanitation-related impacts - their health, nutrition, growth, education, self-respect, and life opportunities suffers as a result of inadequate sanitation. Without improved sanitation, many of the current generation of children in developing countries are unlikely to develop to their full potential. Countries that don't take urgent action to redress sanitation deficiencies will find their future development and prosperity impaired.","Please note that the data for this indicator have not been updated since 2015.  The WHO/UNICEF Joint Monitoring Programme for Water Supply and Sanitation has introduced updated water and sanitation indicators.  For the most recent data on access to sanitation facilities, please see the following indicators: People using safely managed sanitation services (% of population) (SH.STA.SMSS.ZS) and People using basic sanitation services (% of population) (SH.STA.BASS.ZS).

The data are derived by the Joint Monitoring Programme of the World Health Organization (WHO) and United Nations Children's Fund (UNICEF) based on national censuses and nationally representative household surveys. The coverage rates for sanitation are based on information from service users on the facilities their households actually use rather than on information from service providers, which may include nonfunctioning systems.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
EN.ATM.CO2E.PC,Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),CO2 emissions (metric tons per capita),,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.","Emissions data are sourced from Climate Watch Historical GHG Emissions (1990-2020). 2023. Washington, DC: World Resources Institute. Available online at: https://www.climatewatchdata.org/ghg-emissions",Environment: Emissions,,,Annual,,Weighted average,"Carbon dioxide emissions, largely by-products of energy production and use, account for the largest share of greenhouse gases, which are associated with global warming. Anthropogenic carbon dioxide emissions result primarily from fossil fuel combustion and cement manufacturing. In combustion different fossil fuels release different amounts of carbon dioxide for the same level of energy use: oil releases about 50 percent more carbon dioxide than natural gas, and coal releases about twice as much. Cement manufacturing releases about half a metric ton of carbon dioxide for each metric ton of cement produced. Data for carbon dioxide emissions include gases from the burning of fossil fuels and cement manufacture, but excludes emissions from land use such as deforestation.","Carbon dioxide (CO2) is naturally occurring gas fixed by photosynthesis into organic matter. A byproduct of fossil fuel combustion and biomass burning, it is also emitted from land use changes and other industrial processes. It is the principal anthropogenic greenhouse gas that affects the Earth's radiative balance. It is the reference gas against which other greenhouse gases are measured, thus having a Global Warming Potential of 1.

Burning of carbon-based fuels since the industrial revolution has rapidly increased concentrations of atmospheric carbon dioxide, increasing the rate of global warming and causing anthropogenic climate change. It is also a major source of ocean acidification since it dissolves in water to form carbonic acid.

The addition of man-made greenhouse gases to the Atmosphere disturbs the earth's radiative balance. This is leading to an increase in the earth's surface temperature and to related effects on climate, sea level rise and world agriculture. Emissions of CO2 are from burning oil, coal and gas for energy use, burning wood and waste materials, and from industrial processes such as cement production.

The carbon dioxide emissions of a country are only an indicator of one greenhouse gas. For a more complete idea of how a country influences climate change, gases such as methane and nitrous oxide should be taken into account. This is particularly important in agricultural economies.

Emission intensity is the average emission rate of a given pollutant from a given source relative to the intensity of a specific activity. Emission intensities are also used to compare the environmental impact of different fuels or activities. The related terms - emission factor and carbon intensity - are often used interchangeably.

The environmental effects of carbon dioxide are of significant interest. Carbon dioxide (CO2) makes up the largest share of the greenhouse gases contributing to global warming and climate change. Converting all other greenhouse gases (methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), sulphur hexafluoride (SF6)) to carbon dioxide (or CO2) equivalents makes it possible to compare them and to determine their individual and total contributions to global warming. The Kyoto Protocol, an environmental agreement adopted in 1997 by many of the parties to the United Nations Framework Convention on Climate Change (UNFCCC), is working towards curbing CO2 emissions globally.",,,,https://creativecommons.org/licenses/by-nc/4.0/
GC.BAL.CASH.GD.ZS,CC BY-4.0,Cash surplus/deficit (% of GDP),,"Cash surplus or deficit is revenue (including grants) minus expense, minus net acquisition of nonfinancial assets. In the 1986 GFS manual nonfinancial assets were included under revenue and expenditure in gross terms. This cash surplus or deficit is closest to the earlier overall budget balance (still missing is lending minus repayments, which are now a financing item under net acquisition of financial assets).","International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",Public Sector: Government finance: Deficit & financing,,,Annual,,Weighted average,"The IMF's Government Finance Statistics Manual 2014, harmonized with the 2008 SNA, recommends an accrual accounting method, focusing on all economic events affecting assets, liabilities, revenues, and expenses, not just those represented by cash transactions. It accounts for all changes in stocks, so stock data at the end of an accounting period equal stock data at the beginning of the period plus flows over the period. The 1986 manual considered only debt stocks.

Government finance statistics are reported in local currency. Many countries report government finance data by fiscal year; see country metadata for information on fiscal year end by country.",,"For most countries central government finance data have been consolidated into one account, but for others only budgetary central government accounts are available. Countries reporting budgetary data are noted in the country metadata. Because budgetary accounts may not include all central government units (such as social security funds), they usually provide an incomplete picture. In federal states the central government accounts provide an incomplete view of total public finance.

Data on government revenue and expense are collected by the IMF through questionnaires to member countries and by the Organisation for Economic Co-operation and Development (OECD). Despite IMF efforts to standardize data collection, statistics are often incomplete, untimely, and not comparable across countries.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
IC.REG.PROC,CC BY-4.0,Start-up procedures to register a business (number),,"Start-up procedures are those required to start a business, including interactions to obtain necessary permits and licenses and to complete all inscriptions, verifications, and notifications to start operations. Data are for businesses with specific characteristics of ownership, size, and type of production.","World Bank, Doing Business project (http://www.doingbusiness.org/). NOTE: Doing Business has been discontinued as of 9/16/2021. For more information: https://bit.ly/3CLCbme",Private Sector & Trade: Business environment,,,Annual,,Unweighted average,"Data are collected by the World Bank with a standardized survey that uses a simple business case to ensure comparability across economies and over time - with assumptions about the legal form of the business, its size, its location, and nature of its operation. Surveys are administered through more than 9,000 local experts, including lawyers, business consultants, accountants, freight forwarders, government officials, and other professionals who routinely administer or advise on legal and regulatory requirements.

Entrepreneurs around the world face a range of challenges. One of them is inefficient regulation. The indicator measures the procedures, time, cost and paid-in minimum capital required for a small or medium-size limited liability company to start up and formally operate.

The Doing Business project of the World Bank encompasses two types of data: data from readings of laws and regulations and data on time and motion indicators that measure efficiency in achieving a regulatory goal. Within the time and motion indicators cost estimates are recorded from official fee schedules where applicable. The data from surveys are subjected to numerous tests for robustness, which lead to revision or expansion of the information collected.","The economic health of a country is measured not only in macroeconomic terms but also by other factors that shape daily economic activity such as laws, regulations, and institutional arrangements. The data measure business regulation, gauge regulatory outcomes, and measure the extent of legal protection of property, the flexibility of employment regulation, and the tax burden on businesses.

The fundamental premise of this data is that economic activity requires good rules and regulations that are efficient, accessible to all who need to use them, and simple to implement. Thus sometimes there is more emphasis on more regulation, such as stricter disclosure requirements in related-party transactions, and other times emphasis is on for simplified regulations, such as a one-stop shop for completing business startup formalities.

Entrepreneurs may not be aware of all required procedures or may avoid legally required procedures altogether. But where regulation is particularly onerous, levels of informality are higher, which comes at a cost: firms in the informal sector usually grow more slowly, have less access to credit, and employ fewer workers - and those workers remain outside the protections of labor law. The indicator can help policymakers understand the business environment in a country and - along with information from other sources such as the World Bank's Enterprise Surveys - provide insights into potential areas of reform.","The Doing Business methodology has limitations that should be considered when interpreting the data. First, the data collected refer to businesses in the economy's largest city and may not represent regulations in other locations of the economy. To address this limitation, subnational indicators are being collected for selected economies. These subnational studies point to significant differences in the speed of reform and the ease of doing business across cities in the same economy. Second, the data often focus on a specific business form - generally a limited liability company of a specified size - and may not represent regulation for other types of businesses such as sole proprietorships. Third, transactions described in a standardized business case refer to a specific set of issues and may not represent the full set of issues a business encounters. Fourth, the time measures involve an element of judgment by the expert respondents. When sources indicate different estimates, the Doing Business time indicators represent the median values of several responses given under the assumptions of the standardized case. Fifth, the methodology assumes that a business has full information on what is required and does not waste time when completing procedures.",Data are presented for the survey year instead of publication year.,,https://datacatalog.worldbank.org/public-licenses#cc-by
IT.NET.USER.P2,CC BY-4.0,Internet users (per 100 people),,"Internet users are individuals who have used the Internet (from any location) in the last 3 months. The Internet can be used via a computer, mobile phone, personal digital assistant, games machine, digital TV etc.","International Telecommunication Union, World Telecommunication/ICT Development Report and database.",Infrastructure: Communications,,,Annual,,Weighted average,"The Internet is a world-wide public computer network. It provides access to a number of communication services including the World Wide Web and carries email, news, entertainment and data files, irrespective of the device used (not assumed to be only via a computer - it may also be by mobile phone, PDA, games machine, digital TV etc.). Access can be via a fixed or mobile network.","The digital and information revolution has changed the way the world learns, communicates, does business, and treats illnesses. New information and communications technologies (ICT) offer vast opportunities for progress in all walks of life in all countries - opportunities for economic growth, improved health, better service delivery, learning through distance education, and social and cultural advances.

Today's smartphones and tablets have computer power equivalent to that of yesterday's computers and provide a similar range of functions. Device convergence is thus rendering the conventional definition obsolete.

Comparable statistics on access, use, quality, and affordability of ICT are needed to formulate growth-enabling policies for the sector and to monitor and evaluate the sector's impact on development. Although basic access data are available for many countries, in most developing countries little is known about who uses ICT; what they are used for (school, work, business, research, government); and how they affect people and businesses. The global Partnership on Measuring ICT for Development is helping to set standards, harmonize information and communications technology statistics, and build statistical capacity in developing countries. However, despite significant improvements in the developing world, the gap between the ICT haves and have-nots remains.","Operators have traditionally been the main source of telecommunications data, so information on subscriptions has been widely available for most countries. This gives a general idea of access, but a more precise measure is the penetration rate - the share of households with access to telecommunications. During the past few years more information on information and communication technology use has become available from household and business surveys. Also important are data on actual use of telecommunications services. Ideally, statistics on telecommunications (and other information and communications technologies) should be compiled for all three measures: subscriptions, access, and use. The quality of data varies among reporting countries as a result of differences in regulations covering data provision and availability.

Discrepancies may also arise in cases where the end of a fiscal year differs from that used by ITU, which is the end of December of every year. A number of countries have fiscal years that end in March or June of every year.",Please cite the International Telecommunication Union for third-party use of these data.,,https://datacatalog.worldbank.org/public-licenses#cc-by
IS.ROD.PAVE.ZS,Use and distribution of these data are subject to IRF terms and conditions.,"Roads, paved (% of total roads)",,"Paved roads are those surfaced with crushed stone (macadam) and hydrocarbon binder or bituminized agents, with concrete, or with cobblestones, as a percentage of all the country's roads, measured in length.","International Road Federation, World Road Statistics and electronic files, except where noted.",Infrastructure: Transportation,,,Annual,,Median,"The road network includes "all roads in a given area". It covers motorways, highways, main or national roads, secondary or regional roads, and all other roads in a country. Motorways are kilometer length of roads, specifically designed and built for motor traffic, which does not serve properties bordering on it, and which: (a) is provided, except at special points or temporarily, with separate carriageways for the two directions of traffic, separated from each other, either by a dividing strip not intended for traffic, or exceptionally by other means; (b) does not cross at level with any road, railway or tramway track, or footpath; (c) is especially sign-posted as a motorway and is reserved for specific categories of road motor vehicles. Entry and exit lanes of motorways are included irrespectively of the location of the signposts. Urban motorways are also included.

Highways, main or national roads are kilometer length of A-level roads. A-level roads are roads outside urban areas that are not motorways but belong to the top-level road network. A-level roads are characterized by a comparatively high quality standard, either non-divided roads with oncoming traffic or similar to motorways. In most countries, these roads are financed by the federal or national government. Secondary or regional roads are kilometer length of roads that are the main feeder routes into, and provide the main links between highways, main or national roads.

Other roads are urbanlength of roads within the boundaries of a built-up area, which is an area with entries and exits especially sign-posted as such. Other rural roads are all remaining roads in a country not included in above mentioned categories.

Paved roads are those surfaced with crushed stone (macadam) and hydrocarbon binder or bituminized agents, with concrete, or with cobblestones, as a percentage of all the country's roads, measured in length.","According to OECD roads are lines of communication (travelled way) using a stabilized base other than rails or air strips open to public traffic, primarily for the use of road motor vehicles running on their own wheels. The United States has the largest network of roads in the world. People use roads either in individual cars, or in mass transit by bus or coach. Total road network includes motorways, highways, and main or national roads, secondary or regional roads, and all other roads in a country.

Transport infrastructure - highways, railways, ports and waterways, and airports and air traffic control systems - and the services that flow from it are crucial to the activities of households, producers, and governments. Because performance indicators vary widely by transport mode and focus (whether physical infrastructure or the services flowing from that infrastructure), highly specialized and carefully specified indicators are required to measure a country's transport infrastructure.

The road transport industry a vital engine of global socio-economic growth. It is of vital importance for economic development, creating direct and indirect employment, supporting tourism and local businesses. Economic growth, technological change, market liberalization, and oil prices affect road transport throughout the world.

While sustainable mobility is recognized as one of the keys to social and economic development, roads are becoming increasingly congested, and heavy road transportation, especially in congested urban areas, is causing negative environmental impacts. IRF estimates that every six seconds someone is killed or seriously injured on the world's roads. Nine in ten of these casualties occur in low-income and middle-income countries, where traffic levels are rapidly increasing. This is a human, economic and environmental disaster that is preventable.","National road associations are the primary source of International Road Federation (IRF) data. In countries where a national road association is lacking or does not respond, other agencies are contacted, such as road directorates, ministries of transport or public works, or central statistical offices. As a result, definitions and data collection methods and quality differ, and the compiled data are of uneven quality. Moreover, the quality of transport service (reliability, transit time, and condition of goods delivered) is rarely measured, though it may be as important as quantity in assessing an economy's transport system.

Data for transport sectors are not always internationally comparable. Unlike for demographic statistics, national income accounts, and international trade data, the collection of infrastructure data has not been "internationalized."","Restricted use: Reproduction is strictly prohibited. Extracts must be quoted, after agreement with IRF Geneva, providing the source as IRF World Road Statistics. Please contact info@irfnet.ch and stats@irfnet.ch. [Note: Data have been removed from external publication pending a review of their licensing agreement.]",,https://www.irf.global/terms/
TX.VAL.TECH.MF.ZS,CC BY-4.0,High-technology exports (% of manufactured exports),"High-technology exports are products with high R&D intensity, such as in aerospace, computers, pharmaceuticals, scientific instruments, and electrical machinery.","High-technology exports are products with high R&D intensity, such as in aerospace, computers, pharmaceuticals, scientific instruments, and electrical machinery.","Comtrade database, United Nations (UN), uri: comtrade.un.org, publisher: UN Statistics Division;
World Integrated Trade Solution system (WITS), World Bank (WB), uri: https://wits.worldbank.org/",Infrastructure: Technology,WB_WDI,% of GDP,Annual,2007-2024,Weighted average,"Methodology: Data for high-technology exports are sourced from the United Nations Comtrade database and accessed through the World Integrated Trade Solution (WITS) platform. Export values are calculated as gross exports minus re-exports, using country-reported trade statistics. The methodology aggregates the value of exports for all products classified as high-technology according to SITC Rev.4 codes, as defined by Eurostat and the OECD. Periodic updates to product codes and conversion tables (e.g., from HS to SITC) are incorporated to maintain consistency and address data gaps. The indicator is published annually, and methodological adjustments—such as the inclusion of additional product codes to correct for conversion issues—are documented in the metadata to ensure transparency and comparability over time.
Statistical concept(s): High technology products are defined according to SITC Rev.4 as the sum of the following products: Aerospace, Computers-office machines, Electronics-telecommunications, Pharmacy, Scientific instruments, Electrical machinery, Chemistry, Non-electrical machinery, Armament. The following product codes are used: Aerospace: (714 – 71489 -71499)+7921+7922+7924+7925+79291+79293+87411; Computers-office machines: 75194+75195+752+75997; Electronics-communication: 76331+7638+(764-76493-76499)+7722+77261+77318+77625+77627+7763+7764+7768+89844+89846; Pharmacy: 5413+5415+5416+5421+5422; Scientific instruments: 774+871+87211+(874-87411-8742)+88111+88121+88411+88419+(8996-89965-89969); Electrical machinery: (7786-77861-777866-77869)+7787+77884; Chemistry: 52222+52223+52229+52269+525+531+57433+591; Non-electrical machinery: 71489+71499+7187+72847+7311+73131+73135+73142+73144+73151+73153+73161+73163+73165+73312+73314+73316+7359+73733+73735; Armament: 891
The list can also be accessed on the Eurostat website. This list, based on the OECD definition, contains technical products of which the manufacturing involved a high intensity of R&D. The original high-tech products classification is based on SITC Rev. 3 and is taken from Table 4 of Annex 2 of the 1997 working paper of Thomas Hatzichronouglou, OECD. In September 2019 the definition in the World Development Indicators database was updated to SITC Rev.4 from SITC Rev. 3.  The data are in current U.S. dollars and are sourced from the UN's Comtrade database.

Note: The definition of high technology exports in WDI was modified as of October 2024. Specifically the list of SITC Rev.4 high technology product codes now includes product code 776 in its entirety and that all data in its sub-categories is incorporated. This means that products codes 776.11, 776.12, 776.21, 776.23, 776.29 have been added to the high-tech list of products, which does not comply with OECD’s 2008 definition of high-tech.

This change was implemented to address the problem of missing data which occurs during the data conversion process from HS2022 to SITC4. This happens if a country submits export data in the HS2022 coding system and is no longer in HS2017. Specifically, the HS2022-to-SITC4 conversion table (downloaded from COMTRADE) does not break down product code 776.4+ into sub-categories, and the export data of these sub-categories has been subsumed into 776. Since there is no break down for 776.4+, extracting data from the SITC4 dataset in the COMTRADE database will yield zero value for SITC4 codes 776.4, 776.42, 776.44, 776.46, and 776.49 as defined in the OECD high-tech definition. Hence, when calculating high-tech export values using the forward method of summing up data from these five SITC4 codes will result in missing data caused by the conversion process. This can result in a significant year-on-year decline in high-tech export values for affected countries.","High-technology exports represent the value of products with high research and development (R&D) intensity, such as aerospace, computers, pharmaceuticals, scientific instruments, and advanced machinery, exported by a country in a given year. High-tech exports are defined according to a standard classification (based on SITC Rev.4, using a product-level approach originally developed by OECD in collaboration with Eurostat), which aggregates product codes associated with high R&D intensity.

From a development perspective, tracking high-technology exports reveals structural shifts in an economy: a rising volume of such exports may signal successful technology transfer, increasing domestic capacity for innovation, and greater economic sophistication. It provides empirical evidence of movement toward higher value-added production, which is often associated with stronger productivity growth, better jobs, improved trade balances, and long-term competitiveness. 

Moreover, by benchmarking across countries, the indicator helps policymakers and researchers assess how well an economy is diversifying away from resource- or low-technology-based exports and embedding itself in segments of global trade characterized by rapid innovation and technological change. Tracking high-technology exports also helps policymakers identify strengths and gaps in national innovation systems, benchmark progress against peers, and design targeted interventions to foster knowledge-intensive industries and diversify export portfolios.","The indicator is based on data reported by countries to COMTRADE. The export values presented in the World Development Indicators represent Gross Exports less Re-Exports. The values may be impacted in cases of reporting errors or missing data, for example if countries do not report Re-Exports for one or more periods.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
TT.PRI.MRCH.XD.WD,CC BY-4.0,Net barter terms of trade index (2015 = 100),"Net barter terms of trade index is calculated as the percentage ratio of the export unit value indexes to the import unit value indexes, measured relative to the base year 2015.","Net barter terms of trade index is calculated as the percentage ratio of the export unit value indexes to the import unit value indexes, measured relative to the base year 2015.",UN Conference on Trade and Development (UNCTAD),Trade,WB_WDI,,Annual,1980-2023,,"Methodology: The Net Barter Terms of Trade Index (base year 2015 = 100) is calculated as the ratio of an export price index to an import price index, multiplied by 100. This index measures the rate at which a country can exchange its exports for imports. A value greater than 100 means the terms of trade have improved relative to the base year, allowing the country to obtain more imports for a given level of exports. Conversely, a value below 100 indicates that the terms have worsened.

Export and import price indexes are derived from unit value data or sampled transaction-level data, depending on country-specific reporting practices. The price indexes may be computed using fixed or chain-weighted methods. To ensure temporal comparability, the export and import series are indexed to a common base year (2015 = 100).

The terms of trade index is sensitive to fluctuations in global commodity prices, exchange rate movements, and changes in trade composition. It is used to assess trade gains or losses, especially for countries reliant on exports of primary commodities. Although it does not capture changes in volumes traded, it provides insight into the relative value received for exports. Policymakers and researchers may use this indicator to monitor competitiveness and evaluate exposure to external shocks.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
DT.DOD.DECT.CD,CC BY-4.0,"External debt stocks, total (DOD, current US$)","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. Total external debt is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, use of IMF credit, and short-term debt. Short-term debt includes all debt having an original maturity of one year or less and interest in arrears on long-term debt. Data are in current U.S. dollars.","Total external debt is debt owed to nonresidents repayable in currency, goods, or services. Total external debt is the sum of public, publicly guaranteed, and private nonguaranteed long-term debt, use of IMF credit, and short-term debt. Short-term debt includes all debt having an original maturity of one year or less and interest in arrears on long-term debt. Data are in current U.S. dollars.","International Debt Statistics, World Bank (WB)",Economic Policy & Debt: External debt: Debt outstanding,WB_WDI,current US$,Annual,1970-2024,Sum,"Methodology: Data on external debt are gathered through the World Bank's Debtor Reporting System (DRS). Long term debt data are compiled using the countries report on public and publicly guaranteed borrowing on a loan-by-loan basis and private non guaranteed borrowing on an aggregate basis. These data are supplemented by information from major multilateral banks and official lending agencies in major creditor countries. Short-term debt data are gathered from the Quarterly External Debt Statistics (QEDS) database, jointly developed by the World Bank and the IMF and from creditors through the reporting systems of the Bank for International Settlements. Debt data are reported in the currency of repayment and compiled and published in U.S. dollars. End-of-period exchange rates are used for the compilation of stock figures (amount of debt outstanding), and projected debt service and annual average exchange rates are used for the flows. Exchange rates are taken from the IMF's International Financial Statistics. Debt repayable in multiple currencies, goods, or services and debt with a provision for maintenance of the value of the currency of repayment are shown at book value.
Statistical concept(s): Disbursed and outstanding debt definition (??)
Debt stock definition (??)","External indebtedness affects a country's creditworthiness and investor perceptions. Nonreporting countries might have outstanding debt with the World Bank, other international financial institutions, or private creditors. Total debt service is contrasted with countries' ability to obtain foreign exchange through exports of goods, services, primary income, and workers' remittances.

Debt ratios are used to assess the sustainability of a country's debt service obligations, but no absolute rules determine what values are too high. Empirical analysis of developing countries' experience and debt service performance shows that debt service difficulties become increasingly likely when the present value of debt reaches 200 percent of exports. Still, what constitutes a sustainable debt burden varies by country. Countries with fast-growing economies and exports are likely to be able to sustain higher debt levels.",,,,https://datacatalog.worldbank.org/public-licenses#cc-by
DT.TDS.DECT.GN.ZS,CC BY-4.0,Total debt service (% of GNI),"Total debt service is the sum of principal repayments and interest actually paid in currency, goods, or services on long-term debt, interest paid on short-term debt, and repayments (repurchases and charges) to the IMF.","Total debt service is the sum of principal repayments and interest actually paid in currency, goods, or services on long-term debt, interest paid on short-term debt, and repayments (repurchases and charges) to the IMF.","International Debt Statistics, World Bank (WB)",Economic Policy & Debt: External debt: Debt ratios & other items,WB_WDI,,Annual,1970-2024,Weighted average,"Methodology: Data on external debt are gathered through the World Bank's Debtor Reporting System (DRS). Long term debt data are compiled using the countries report on public and publicly guaranteed borrowing on a loan-by-loan basis and private non guaranteed borrowing on an aggregate basis. These data are supplemented by information from major multilateral banks and official lending agencies in major creditor countries. Short-term debt data are gathered from the Quarterly External Debt Statistics (QEDS) database, jointly developed by the World Bank and the IMF and from creditors through the reporting systems of the Bank for International Settlements. Debt data are reported in the currency of repayment and compiled and published in U.S. dollars. End-of-period exchange rates are used for the compilation of stock figures (amount of debt outstanding), and projected debt service and annual average exchange rates are used for the flows. Exchange rates are taken from the IMF's International Financial Statistics. Debt repayable in multiple currencies, goods, or services and debt with a provision for maintenance of the value of the currency of repayment are shown at book value.",,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
